Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,1.28e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
5.159e-02,0.0216656
5.160e-02,0.0214187
5.162e-02,0.0212344
5.163e-02,0.0219094
5.164e-02,0.0216656
5.165e-02,0.0215469
5.167e-02,0.0219719
5.168e-02,0.021625
5.169e-02,0.0216219
5.171e-02,0.0215562
5.172e-02,0.021725
5.173e-02,0.0217281
5.174e-02,0.0215281
5.176e-02,0.0216
5.177e-02,0.0216531
5.178e-02,0.0219594
5.180e-02,0.0222531
5.181e-02,0.0216844
5.182e-02,0.0218437
5.183e-02,0.0226937
5.185e-02,0.0224156
5.186e-02,0.0224125
5.187e-02,0.0224
5.188e-02,0.0224156
5.190e-02,0.0224312
5.191e-02,0.0220844
5.192e-02,0.0220031
5.194e-02,0.0216469
5.195e-02,0.02225
5.196e-02,0.0219844
5.197e-02,0.0215094
5.199e-02,0.0212719
5.200e-02,0.0204937
5.201e-02,0.0199344
5.203e-02,0.0199281
5.204e-02,0.0209
5.205e-02,0.0217531
5.206e-02,0.022325
5.208e-02,0.0224156
5.209e-02,0.0219375
5.210e-02,0.0226062
5.212e-02,0.0228344
5.213e-02,0.0225594
5.214e-02,0.0217312
5.215e-02,0.0212906
5.217e-02,0.0217062
5.218e-02,0.0220281
5.219e-02,0.0217031
5.220e-02,0.0216094
5.222e-02,0.0214969
5.223e-02,0.0214906
5.224e-02,0.0208031
5.226e-02,0.02045
5.227e-02,0.0204812
5.228e-02,0.0206906
5.229e-02,0.0205406
5.231e-02,0.0209437
5.232e-02,0.0208625
5.233e-02,0.0209344
5.235e-02,0.0209031
5.236e-02,0.0213156
5.237e-02,0.0221375
5.238e-02,0.0230781
5.240e-02,0.0230375
5.241e-02,0.0223094
5.242e-02,0.0220969
5.244e-02,0.022075
5.245e-02,0.0225031
5.246e-02,0.0223125
5.247e-02,0.0215469
5.249e-02,0.0209406
5.250e-02,0.0212875
5.251e-02,0.0211875
5.252e-02,0.0213187
5.254e-02,0.0211469
5.255e-02,0.0204031
5.256e-02,0.0200312
5.258e-02,0.0197219
5.259e-02,0.0199312
5.260e-02,0.0201125
5.261e-02,0.0202719
5.263e-02,0.0197812
5.264e-02,0.0196937
5.265e-02,0.0205875
5.267e-02,0.0220906
5.268e-02,0.0219375
5.269e-02,0.0219812
5.270e-02,0.0219844
5.272e-02,0.022575
5.273e-02,0.0229906
5.274e-02,0.0232375
5.276e-02,0.0230406
5.277e-02,0.0230781
