Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,CH1
4.0952e-02,0.16
4.0984e-02,0.160313
4.1016e-02,0.16
4.1048e-02,0.16
4.1080e-02,0.16
4.1112e-02,0.160313
4.1144e-02,0.16
4.1176e-02,0.16
4.1208e-02,0.160313
4.1240e-02,0.164375
4.1272e-02,0.174688
4.1304e-02,0.164063
4.1336e-02,0.1675
4.1368e-02,0.172188
4.1400e-02,0.163125
4.1432e-02,0.165625
4.1464e-02,0.165
4.1496e-02,0.17
4.1528e-02,0.165313
4.1560e-02,0.160625
4.1592e-02,0.160625
4.1624e-02,0.16
4.1656e-02,0.160625
4.1688e-02,0.160625
4.1720e-02,0.16
4.1752e-02,0.160938
4.1784e-02,0.1625
4.1816e-02,0.1625
4.1848e-02,0.162813
4.1880e-02,0.16625
4.1912e-02,0.172188
4.1944e-02,0.173438
4.1976e-02,0.170938
4.2008e-02,0.179063
4.2040e-02,0.184688
4.2072e-02,0.187188
4.2104e-02,0.184688
4.2136e-02,0.1925
4.2168e-02,0.197188
4.2200e-02,0.212813
4.2232e-02,0.2225
4.2264e-02,0.219688
4.2296e-02,0.239688
4.2328e-02,0.239688
4.2360e-02,0.240313
4.2392e-02,0.2425
4.2424e-02,0.244375
4.2456e-02,0.254688
4.2488e-02,0.25125
4.2520e-02,0.259688
4.2552e-02,0.274063
4.2584e-02,0.28375
4.2616e-02,0.290625
4.2648e-02,0.319063
4.2680e-02,0.323125
4.2712e-02,0.324688
4.2744e-02,0.355313
4.2776e-02,0.381875
4.2808e-02,0.399063
4.2840e-02,0.401563
4.2872e-02,0.424688
4.2904e-02,0.4575
4.2936e-02,0.480938
4.2968e-02,0.485
4.3000e-02,0.495938
4.3032e-02,0.523125
4.3064e-02,0.549063
4.3096e-02,0.555625
4.3128e-02,0.56625
4.3160e-02,0.564688
4.3192e-02,0.569063
4.3224e-02,0.581875
4.3256e-02,0.59
4.3288e-02,0.604375
4.3320e-02,0.615625
4.3352e-02,0.637813
4.3384e-02,0.6425
4.3416e-02,0.644375
4.3448e-02,0.654063
4.3480e-02,0.670625
4.3512e-02,0.70125
4.3544e-02,0.7325
4.3576e-02,0.769063
4.3608e-02,0.793438
4.3640e-02,0.80875
4.3672e-02,0.839375
4.3704e-02,0.88
4.3736e-02,0.939063
4.3768e-02,0.96875
4.3800e-02,1.02375
4.3832e-02,1.09781
4.3864e-02,1.14813
4.3896e-02,1.20719
4.3928e-02,1.28938
4.3960e-02,1.32813
4.3992e-02,1.38063
4.4024e-02,1.395
4.4056e-02,1.46156
4.4088e-02,1.48313
4.4120e-02,1.51469
4.4152e-02,1.52313
4.4184e-02,1.54844
4.4216e-02,1.51375
4.4248e-02,1.53719
4.4280e-02,1.55219
4.4312e-02,1.57219
4.4344e-02,1.56094
4.4376e-02,1.53688
4.4408e-02,1.52281
4.4440e-02,1.50688
4.4472e-02,1.49656
4.4504e-02,1.51281
4.4536e-02,1.50344
4.4568e-02,1.46469
4.4600e-02,1.44406
4.4632e-02,1.45656
4.4664e-02,1.46844
4.4696e-02,1.50813
4.4728e-02,1.52844
4.4760e-02,1.5525
4.4792e-02,1.61156
4.4824e-02,1.6875
4.4856e-02,1.74344
4.4888e-02,1.81313
4.4920e-02,1.85719
4.4952e-02,1.94156
4.4984e-02,2.05531
4.5016e-02,2.18188
4.5048e-02,2.25813
4.5080e-02,2.39031
4.5112e-02,2.49688
4.5144e-02,2.67219
4.5176e-02,2.86656
4.5208e-02,3.1025
4.5240e-02,3.3425
4.5272e-02,3.555
4.5304e-02,3.75219
4.5336e-02,4.07625
4.5368e-02,4.37375
4.5400e-02,4.69125
4.5432e-02,4.97688
4.5464e-02,5.32344
4.5496e-02,5.74
4.5528e-02,6.11375
4.5560e-02,6.43063
4.5592e-02,6.75031
4.5624e-02,7.06125
4.5656e-02,7.34656
4.5688e-02,7.53688
4.5720e-02,7.7375
4.5752e-02,7.94781
4.5784e-02,8.16
4.5816e-02,8.35875
4.5848e-02,8.40531
4.5880e-02,8.485
4.5912e-02,8.515
4.5944e-02,8.53969
4.5976e-02,8.58938
4.6008e-02,8.69594
4.6040e-02,8.73344
4.6072e-02,8.68688
4.6104e-02,8.68813
4.6136e-02,8.55344
4.6168e-02,8.50813
4.6200e-02,8.40906
4.6232e-02,8.3325
4.6264e-02,8.17719
4.6296e-02,7.99188
4.6328e-02,7.76625
4.6360e-02,7.43281
4.6392e-02,7.10344
4.6424e-02,6.77594
4.6456e-02,6.42031
4.6488e-02,5.96969
4.6520e-02,5.42938
4.6552e-02,4.95094
4.6584e-02,4.50125
4.6616e-02,4.06844
4.6648e-02,3.62
4.6680e-02,3.26844
4.6712e-02,2.92594
4.6744e-02,2.6025
4.6776e-02,2.31375
4.6808e-02,2.08688
4.6840e-02,1.88531
4.6872e-02,1.70219
4.6904e-02,1.58031
4.6936e-02,1.4675
4.6968e-02,1.35906
4.7000e-02,1.29344
4.7032e-02,1.21875
4.7064e-02,1.2025
4.7096e-02,1.19719
4.7128e-02,1.18406
4.7160e-02,1.14688
4.7192e-02,1.11594
4.7224e-02,1.11031
4.7256e-02,1.09188
4.7288e-02,1.09719
4.7320e-02,1.08594
4.7352e-02,1.07656
4.7384e-02,1.04313
4.7416e-02,1.01875
4.7448e-02,1.0275
4.7480e-02,0.99875
4.7512e-02,0.977188
4.7544e-02,0.954375
4.7576e-02,0.934063
4.7608e-02,0.899375
4.7640e-02,0.864063
4.7672e-02,0.82375
4.7704e-02,0.784688
4.7736e-02,0.735313
4.7768e-02,0.705938
4.7800e-02,0.67125
4.7832e-02,0.634688
4.7864e-02,0.613438
4.7896e-02,0.585
4.7928e-02,0.559063
4.7960e-02,0.533438
4.7992e-02,0.508125
4.8024e-02,0.480625
4.8056e-02,0.479063
4.8088e-02,0.464063
4.8120e-02,0.438438
4.8152e-02,0.415625
4.8184e-02,0.415
4.8216e-02,0.399688
4.8248e-02,0.394688
4.8280e-02,0.378125
4.8312e-02,0.357813
4.8344e-02,0.350625
4.8376e-02,0.329375
4.8408e-02,0.319063
4.8440e-02,0.319063
4.8472e-02,0.317813
4.8504e-02,0.31
4.8536e-02,0.300625
4.8568e-02,0.284688
4.8600e-02,0.272188
4.8632e-02,0.26625
4.8664e-02,0.255938
4.8696e-02,0.240625
4.8728e-02,0.24
4.8760e-02,0.24
4.8792e-02,0.231563
4.8824e-02,0.230938
4.8856e-02,0.229688
4.8888e-02,0.219375
4.8920e-02,0.20375
4.8952e-02,0.2
4.8984e-02,0.18125
4.9016e-02,0.179063
4.9048e-02,0.180938
4.9080e-02,0.18375
4.9112e-02,0.16625
4.9144e-02,0.171875
4.9176e-02,0.172813
4.9208e-02,0.174063
4.9240e-02,0.166875
4.9272e-02,0.1675
4.9304e-02,0.168438
4.9336e-02,0.163125
4.9368e-02,0.169375
4.9400e-02,0.16125
4.9432e-02,0.17
4.9464e-02,0.165625
4.9496e-02,0.160625
4.9528e-02,0.160938
4.9560e-02,0.16
4.9592e-02,0.160938
4.9624e-02,0.16
4.9656e-02,0.160625
4.9688e-02,0.1625
4.9720e-02,0.160625
4.9752e-02,0.161875
4.9784e-02,0.160625
4.9816e-02,0.160625
4.9848e-02,0.160313
4.9880e-02,0.160313
4.9912e-02,0.167188
4.9944e-02,0.170313
4.9976e-02,0.173125
5.0008e-02,0.179375
5.0040e-02,0.175625
5.0072e-02,0.16875
5.0104e-02,0.167813
5.0136e-02,0.174063
5.0168e-02,0.18875
5.0200e-02,0.192813
5.0232e-02,0.184375
5.0264e-02,0.196563
5.0296e-02,0.207188
5.0328e-02,0.206875
5.0360e-02,0.217813
5.0392e-02,0.221875
5.0424e-02,0.236563
5.0456e-02,0.24
5.0488e-02,0.240625
5.0520e-02,0.239688
5.0552e-02,0.256563
5.0584e-02,0.279688
5.0616e-02,0.28625
5.0648e-02,0.294063
5.0680e-02,0.311563
5.0712e-02,0.319063
5.0744e-02,0.320625
5.0776e-02,0.321563
5.0808e-02,0.325625
5.0840e-02,0.3375
5.0872e-02,0.342188
5.0904e-02,0.352813
5.0936e-02,0.353125
5.0968e-02,0.355313
5.1000e-02,0.359063
5.1032e-02,0.359063
5.1064e-02,0.363125
5.1096e-02,0.34375
5.1128e-02,0.33625
5.1160e-02,0.323125
5.1192e-02,0.320625
5.1224e-02,0.31875
5.1256e-02,0.299688
5.1288e-02,0.282813
5.1320e-02,0.269063
5.1352e-02,0.251875
5.1384e-02,0.239375
5.1416e-02,0.23375
5.1448e-02,0.224375
5.1480e-02,0.2075
5.1512e-02,0.185938
5.1544e-02,0.174375
5.1576e-02,0.160625
5.1608e-02,0.16
5.1640e-02,0.16
5.1672e-02,0.16
5.1704e-02,0.16
5.1736e-02,0.15875
5.1768e-02,0.151563
5.1800e-02,0.147188
5.1832e-02,0.149688
5.1864e-02,0.150625
5.1896e-02,0.14875
5.1928e-02,0.144375
5.1960e-02,0.138125
5.1992e-02,0.139375
5.2024e-02,0.144063
5.2056e-02,0.146563
5.2088e-02,0.144688
5.2120e-02,0.135
5.2152e-02,0.13625
5.2184e-02,0.132813
5.2216e-02,0.130313
5.2248e-02,0.129688
5.2280e-02,0.1325
5.2312e-02,0.12875
5.2344e-02,0.123438
5.2376e-02,0.127188
5.2408e-02,0.13375
5.2440e-02,0.135313
5.2472e-02,0.120938
5.2504e-02,0.12875
5.2536e-02,0.129063
5.2568e-02,0.125
5.2600e-02,0.12875
5.2632e-02,0.138125
5.2664e-02,0.136563
5.2696e-02,0.13125
5.2728e-02,0.136563
5.2760e-02,0.132188
5.2792e-02,0.127188
5.2824e-02,0.134063
5.2856e-02,0.130938
5.2888e-02,0.130938
5.2920e-02,0.125938
5.2952e-02,0.118438
5.2984e-02,0.124375
5.3016e-02,0.122813
5.3048e-02,0.127813
5.3080e-02,0.128125
5.3112e-02,0.120938
5.3144e-02,0.12375
5.3176e-02,0.12
5.3208e-02,0.11875
5.3240e-02,0.124688
5.3272e-02,0.124375
5.3304e-02,0.126875
5.3336e-02,0.126875
5.3368e-02,0.129375
5.3400e-02,0.124688
5.3432e-02,0.129688
5.3464e-02,0.12625
5.3496e-02,0.127188
5.3528e-02,0.134688
5.3560e-02,0.134375
5.3592e-02,0.129375
5.3624e-02,0.119063
5.3656e-02,0.11375
5.3688e-02,0.12625
5.3720e-02,0.124063
5.3752e-02,0.13375
5.3784e-02,0.127813
5.3816e-02,0.13125
5.3848e-02,0.125313
5.3880e-02,0.123438
5.3912e-02,0.1225
5.3944e-02,0.125938
5.3976e-02,0.12625
5.4008e-02,0.12375
5.4040e-02,0.127813
5.4072e-02,0.120938
5.4104e-02,0.110938
5.4136e-02,0.120625
5.4168e-02,0.120625
5.4200e-02,0.120625
5.4232e-02,0.117813
5.4264e-02,0.117188
5.4296e-02,0.119063
5.4328e-02,0.119375
5.4360e-02,0.116563
5.4392e-02,0.12375
5.4424e-02,0.127188
5.4456e-02,0.127188
5.4488e-02,0.125313
5.4520e-02,0.119375
5.4552e-02,0.121875
5.4584e-02,0.120938
5.4616e-02,0.11625
5.4648e-02,0.123438
5.4680e-02,0.121563
5.4712e-02,0.124375
5.4744e-02,0.123125
5.4776e-02,0.11875
5.4808e-02,0.123438
5.4840e-02,0.12875
5.4872e-02,0.125
5.4904e-02,0.129375
5.4936e-02,0.12375
5.4968e-02,0.121563
5.5000e-02,0.1175
5.5032e-02,0.124688
5.5064e-02,0.124375
5.5096e-02,0.117188
5.5128e-02,0.123438
5.5160e-02,0.113438
5.5192e-02,0.11375
5.5224e-02,0.11875
5.5256e-02,0.116875
5.5288e-02,0.127813
5.5320e-02,0.117188
5.5352e-02,0.120313
5.5384e-02,0.123438
5.5416e-02,0.123438
5.5448e-02,0.121875
5.5480e-02,0.115
5.5512e-02,0.118438
5.5544e-02,0.12
5.5576e-02,0.121563
5.5608e-02,0.121563
5.5640e-02,0.129063
5.5672e-02,0.12375
5.5704e-02,0.120938
5.5736e-02,0.119688
5.5768e-02,0.131875
5.5800e-02,0.121875
5.5832e-02,0.1225
5.5864e-02,0.115625
5.5896e-02,0.119375
5.5928e-02,0.111875
5.5960e-02,0.116875
5.5992e-02,0.122188
5.6024e-02,0.12625
5.6056e-02,0.116563
5.6088e-02,0.120938
5.6120e-02,0.11875
5.6152e-02,0.115625
5.6184e-02,0.1225
5.6216e-02,0.119063
5.6248e-02,0.113438
5.6280e-02,0.11625
5.6312e-02,0.112188
5.6344e-02,0.114063
5.6376e-02,0.116875
5.6408e-02,0.124375
5.6440e-02,0.12875
5.6472e-02,0.129063
5.6504e-02,0.1275
5.6536e-02,0.130625
5.6568e-02,0.120313
5.6600e-02,0.1175
5.6632e-02,0.120625
5.6664e-02,0.124375
5.6696e-02,0.118438
5.6728e-02,0.120313
5.6760e-02,0.120313
5.6792e-02,0.116563
5.6824e-02,0.121563
5.6856e-02,0.123125
5.6888e-02,0.12
5.6920e-02,0.126875
5.6952e-02,0.125938
5.6984e-02,0.124688
5.7016e-02,0.130938
5.7048e-02,0.120938
5.7080e-02,0.125625
5.7112e-02,0.119375
5.7144e-02,0.125938
5.7176e-02,0.125938
5.7208e-02,0.124063
5.7240e-02,0.125
5.7272e-02,0.123125
5.7304e-02,0.124375
5.7336e-02,0.13125
5.7368e-02,0.12625
5.7400e-02,0.128438
5.7432e-02,0.132188
5.7464e-02,0.124375
5.7496e-02,0.13
5.7528e-02,0.125313
5.7560e-02,0.124375
5.7592e-02,0.127813
5.7624e-02,0.1275
5.7656e-02,0.1225
5.7688e-02,0.120625
5.7720e-02,0.132188
5.7752e-02,0.1225
5.7784e-02,0.124375
5.7816e-02,0.116875
5.7848e-02,0.125
5.7880e-02,0.124375
5.7912e-02,0.129375
5.7944e-02,0.124375
5.7976e-02,0.128125
5.8008e-02,0.123438
5.8040e-02,0.12
5.8072e-02,0.125313
5.8104e-02,0.1275
5.8136e-02,0.130625
5.8168e-02,0.127188
5.8200e-02,0.125938
5.8232e-02,0.129375
5.8264e-02,0.133438
5.8296e-02,0.128438
5.8328e-02,0.1325
5.8360e-02,0.130313
5.8392e-02,0.130938
5.8424e-02,0.128438
5.8456e-02,0.128125
5.8488e-02,0.12375
5.8520e-02,0.127188
5.8552e-02,0.13125
5.8584e-02,0.1325
5.8616e-02,0.138438
5.8648e-02,0.135938
5.8680e-02,0.135313
5.8712e-02,0.130938
5.8744e-02,0.14625
5.8776e-02,0.139688
5.8808e-02,0.137813
5.8840e-02,0.146563
5.8872e-02,0.143438
5.8904e-02,0.148125
5.8936e-02,0.145313
5.8968e-02,0.142813
5.9000e-02,0.14625
5.9032e-02,0.1375
5.9064e-02,0.141875
5.9096e-02,0.140313
5.9128e-02,0.138125
5.9160e-02,0.148438
5.9192e-02,0.149063
5.9224e-02,0.147813
5.9256e-02,0.150313
5.9288e-02,0.160625
5.9320e-02,0.15625
5.9352e-02,0.159688
5.9384e-02,0.16
5.9416e-02,0.160313
5.9448e-02,0.16
5.9480e-02,0.159688
5.9512e-02,0.16
5.9544e-02,0.160313
5.9576e-02,0.160313
5.9608e-02,0.16
5.9640e-02,0.16
5.9672e-02,0.160313
5.9704e-02,0.162188
5.9736e-02,0.162813
5.9768e-02,0.162188
5.9800e-02,0.165625
5.9832e-02,0.165313
5.9864e-02,0.160625
5.9896e-02,0.160313
5.9928e-02,0.160625
5.9960e-02,0.160313
5.9992e-02,0.16
6.0024e-02,0.16
6.0056e-02,0.159688
6.0088e-02,0.16
6.0120e-02,0.160625
6.0152e-02,0.160313
6.0184e-02,0.160313
6.0216e-02,0.165625
6.0248e-02,0.161563
6.0280e-02,0.169375
6.0312e-02,0.170625
6.0344e-02,0.184688
6.0376e-02,0.184375
6.0408e-02,0.180625
6.0440e-02,0.190625
6.0472e-02,0.186875
6.0504e-02,0.19375
6.0536e-02,0.21375
6.0568e-02,0.220313
6.0600e-02,0.224063
6.0632e-02,0.2325
6.0664e-02,0.239063
6.0696e-02,0.240313
6.0728e-02,0.240625
6.0760e-02,0.245313
6.0792e-02,0.251563
6.0824e-02,0.257188
6.0856e-02,0.274375
6.0888e-02,0.289063
6.0920e-02,0.304063
6.0952e-02,0.317188
6.0984e-02,0.324375
6.1016e-02,0.338125
6.1048e-02,0.34625
6.1080e-02,0.370938
6.1112e-02,0.403438
6.1144e-02,0.408125
6.1176e-02,0.412813
6.1208e-02,0.4275
6.1240e-02,0.455
6.1272e-02,0.487813
6.1304e-02,0.501563
6.1336e-02,0.525625
6.1368e-02,0.549688
6.1400e-02,0.565938
6.1432e-02,0.570938
6.1464e-02,0.589688
6.1496e-02,0.580625
6.1528e-02,0.61
6.1560e-02,0.623125
6.1592e-02,0.64125
6.1624e-02,0.643438
6.1656e-02,0.644375
6.1688e-02,0.644063
6.1720e-02,0.680625
6.1752e-02,0.696875
6.1784e-02,0.723438
6.1816e-02,0.74375
6.1848e-02,0.75875
6.1880e-02,0.805938
6.1912e-02,0.84125
6.1944e-02,0.899063
6.1976e-02,0.947188
6.2008e-02,1.01281
6.2040e-02,1.07406
6.2072e-02,1.13688
6.2104e-02,1.18594
6.2136e-02,1.22781
6.2168e-02,1.26844
6.2200e-02,1.305
6.2232e-02,1.38563
6.2264e-02,1.44344
6.2296e-02,1.46188
6.2328e-02,1.49188
6.2360e-02,1.51969
6.2392e-02,1.52313
6.2424e-02,1.53531
6.2456e-02,1.53594
6.2488e-02,1.53344
6.2520e-02,1.53719
6.2552e-02,1.53375
6.2584e-02,1.52094
6.2616e-02,1.52125
6.2648e-02,1.50469
6.2680e-02,1.50031
6.2712e-02,1.48969
6.2744e-02,1.47969
6.2776e-02,1.49438
6.2808e-02,1.48375
6.2840e-02,1.50688
6.2872e-02,1.53469
6.2904e-02,1.56688
6.2936e-02,1.60313
6.2968e-02,1.67719
6.3000e-02,1.71875
6.3032e-02,1.78594
6.3064e-02,1.87594
6.3096e-02,1.93875
6.3128e-02,2.035
6.3160e-02,2.15875
6.3192e-02,2.28563
6.3224e-02,2.45906
6.3256e-02,2.64656
6.3288e-02,2.82875
6.3320e-02,3.03781
6.3352e-02,3.25281
6.3384e-02,3.48594
6.3416e-02,3.75313
6.3448e-02,4.13969
6.3480e-02,4.50313
6.3512e-02,4.79563
6.3544e-02,5.02438
6.3576e-02,5.4125
6.3608e-02,5.85188
6.3640e-02,6.31156
6.3672e-02,6.72031
6.3704e-02,7.08063
6.3736e-02,7.28094
6.3768e-02,7.5125
6.3800e-02,7.6925
6.3832e-02,7.9025
6.3864e-02,8.07125
6.3896e-02,8.26313
6.3928e-02,8.30094
6.3960e-02,8.37625
6.3992e-02,8.54
6.4024e-02,8.59469
6.4056e-02,8.63625
6.4088e-02,8.6575
6.4120e-02,8.65344
6.4152e-02,8.57875
6.4184e-02,8.54438
6.4216e-02,8.48125
6.4248e-02,8.395
6.4280e-02,8.29719
6.4312e-02,8
6.4344e-02,7.81094
6.4376e-02,7.55594
6.4408e-02,7.27906
6.4440e-02,6.89594
6.4472e-02,6.47281
6.4504e-02,6.02563
6.4536e-02,5.56531
6.4568e-02,5.085
6.4600e-02,4.56531
6.4632e-02,4.08781
6.4664e-02,3.63563
6.4696e-02,3.22344
6.4728e-02,2.8425
6.4760e-02,2.50375
6.4792e-02,2.21906
6.4824e-02,1.97781
6.4856e-02,1.78938
6.4888e-02,1.62906
6.4920e-02,1.51219
6.4952e-02,1.40188
6.4984e-02,1.32563
6.5016e-02,1.2725
6.5048e-02,1.22219
6.5080e-02,1.19406
6.5112e-02,1.13969
6.5144e-02,1.12563
6.5176e-02,1.12406
6.5208e-02,1.12313
6.5240e-02,1.09219
6.5272e-02,1.06531
6.5304e-02,1.04125
6.5336e-02,1.03313
6.5368e-02,1.00844
6.5400e-02,0.996875
6.5432e-02,0.980938
6.5464e-02,0.9625
6.5496e-02,0.94625
6.5528e-02,0.925625
6.5560e-02,0.876875
6.5592e-02,0.820313
6.5624e-02,0.788125
6.5656e-02,0.759375
6.5688e-02,0.71125
6.5720e-02,0.69375
6.5752e-02,0.641875
6.5784e-02,0.623438
6.5816e-02,0.588125
6.5848e-02,0.562813
6.5880e-02,0.531875
6.5912e-02,0.4825
6.5944e-02,0.479063
6.5976e-02,0.4675
6.6008e-02,0.438125
6.6040e-02,0.425938
6.6072e-02,0.409688
6.6104e-02,0.396875
6.6136e-02,0.388125
6.6168e-02,0.369063
6.6200e-02,0.349375
6.6232e-02,0.327813
6.6264e-02,0.328125
6.6296e-02,0.319688
6.6328e-02,0.319688
6.6360e-02,0.3175
6.6392e-02,0.305313
6.6424e-02,0.289063
6.6456e-02,0.27625
6.6488e-02,0.264063
6.6520e-02,0.240313
6.6552e-02,0.24
6.6584e-02,0.24
6.6616e-02,0.232813
6.6648e-02,0.2275
6.6680e-02,0.218438
6.6712e-02,0.209375
6.6744e-02,0.199375
6.6776e-02,0.2025
6.6808e-02,0.19625
6.6840e-02,0.189688
6.6872e-02,0.17125
6.6904e-02,0.173125
6.6936e-02,0.173438
6.6968e-02,0.175
6.7000e-02,0.179063
6.7032e-02,0.163438
6.7064e-02,0.1625
6.7096e-02,0.165
6.7128e-02,0.172813
6.7160e-02,0.162188
6.7192e-02,0.16125
6.7224e-02,0.16
6.7256e-02,0.159688
6.7288e-02,0.16
6.7320e-02,0.159688
6.7352e-02,0.161875
6.7384e-02,0.164375
6.7416e-02,0.16375
6.7448e-02,0.165
6.7480e-02,0.166875
6.7512e-02,0.163125
6.7544e-02,0.166875
6.7576e-02,0.176875
6.7608e-02,0.165625
6.7640e-02,0.161563
6.7672e-02,0.164063
6.7704e-02,0.16375
6.7736e-02,0.173438
6.7768e-02,0.175
6.7800e-02,0.171563
6.7832e-02,0.1725
6.7864e-02,0.173438
6.7896e-02,0.175313
6.7928e-02,0.182188
6.7960e-02,0.196875
6.7992e-02,0.202188
6.8024e-02,0.208438
6.8056e-02,0.210313
6.8088e-02,0.225625
6.8120e-02,0.239063
6.8152e-02,0.239688
6.8184e-02,0.240625
6.8216e-02,0.240313
6.8248e-02,0.24125
6.8280e-02,0.245
6.8312e-02,0.252813
6.8344e-02,0.274375
6.8376e-02,0.281875
6.8408e-02,0.302188
6.8440e-02,0.321563
6.8472e-02,0.325625
6.8504e-02,0.32625
6.8536e-02,0.327813
6.8568e-02,0.347188
6.8600e-02,0.370313
6.8632e-02,0.38
6.8664e-02,0.36875
6.8696e-02,0.347813
6.8728e-02,0.341875
6.8760e-02,0.325938
6.8792e-02,0.32125
6.8824e-02,0.3225
6.8856e-02,0.3225
6.8888e-02,0.322813
6.8920e-02,0.314063
6.8952e-02,0.290938
6.8984e-02,0.275
6.9016e-02,0.260938
6.9048e-02,0.241875
6.9080e-02,0.240625
6.9112e-02,0.227188
6.9144e-02,0.206875
6.9176e-02,0.192188
6.9208e-02,0.167813
6.9240e-02,0.161563
6.9272e-02,0.1625
6.9304e-02,0.161875
6.9336e-02,0.16125
6.9368e-02,0.160938
6.9400e-02,0.160625
6.9432e-02,0.160625
6.9464e-02,0.153125
6.9496e-02,0.147813
6.9528e-02,0.145
6.9560e-02,0.1425
6.9592e-02,0.142813
6.9624e-02,0.145938
6.9656e-02,0.140938
6.9688e-02,0.132813
6.9720e-02,0.130938
6.9752e-02,0.137813
6.9784e-02,0.135313
6.9816e-02,0.126875
6.9848e-02,0.134063
6.9880e-02,0.129063
6.9912e-02,0.129063
6.9944e-02,0.129375
6.9976e-02,0.135313
7.0008e-02,0.138125
7.0040e-02,0.130938
7.0072e-02,0.133438
7.0104e-02,0.13375
7.0136e-02,0.130938
7.0168e-02,0.12625
7.0200e-02,0.1325
7.0232e-02,0.136563
7.0264e-02,0.1325
7.0296e-02,0.138125
7.0328e-02,0.135625
7.0360e-02,0.137813
7.0392e-02,0.13875
7.0424e-02,0.135938
7.0456e-02,0.134375
7.0488e-02,0.13625
7.0520e-02,0.130313
7.0552e-02,0.122188
7.0584e-02,0.124688
7.0616e-02,0.125938
7.0648e-02,0.121875
7.0680e-02,0.116875
7.0712e-02,0.122813
7.0744e-02,0.119688
7.0776e-02,0.115313
7.0808e-02,0.125
7.0840e-02,0.119375
7.0872e-02,0.119063
7.0904e-02,0.1225
7.0936e-02,0.122813
7.0968e-02,0.125
7.1000e-02,0.121563
7.1032e-02,0.124688
7.1064e-02,0.12625
7.1096e-02,0.121875
7.1128e-02,0.122188
7.1160e-02,0.126563
7.1192e-02,0.126563
7.1224e-02,0.120313
7.1256e-02,0.122188
7.1288e-02,0.120625
7.1320e-02,0.125
7.1352e-02,0.125313
7.1384e-02,0.126563
7.1416e-02,0.11875
7.1448e-02,0.124063
7.1480e-02,0.126875
7.1512e-02,0.123438
7.1544e-02,0.125625
7.1576e-02,0.122813
7.1608e-02,0.11875
7.1640e-02,0.120625
7.1672e-02,0.11875
7.1704e-02,0.120938
7.1736e-02,0.12375
7.1768e-02,0.123125
7.1800e-02,0.115
7.1832e-02,0.115625
7.1864e-02,0.122813
7.1896e-02,0.118438
7.1928e-02,0.119375
7.1960e-02,0.11875
7.1992e-02,0.116563
7.2024e-02,0.124688
7.2056e-02,0.125938
7.2088e-02,0.115938
7.2120e-02,0.1175
7.2152e-02,0.121563
7.2184e-02,0.1225
7.2216e-02,0.129375
7.2248e-02,0.126875
7.2280e-02,0.12125
7.2312e-02,0.12
7.2344e-02,0.116563
7.2376e-02,0.120938
7.2408e-02,0.124375
7.2440e-02,0.12375
7.2472e-02,0.123438
7.2504e-02,0.130313
7.2536e-02,0.1225
7.2568e-02,0.120313
7.2600e-02,0.124063
7.2632e-02,0.119688
7.2664e-02,0.129063
7.2696e-02,0.120313
7.2728e-02,0.125
7.2760e-02,0.117188
7.2792e-02,0.113438
7.2824e-02,0.115
7.2856e-02,0.11625
7.2888e-02,0.111875
7.2920e-02,0.109063
7.2952e-02,0.119375
7.2984e-02,0.1175
7.3016e-02,0.1175
7.3048e-02,0.12125
7.3080e-02,0.124375
7.3112e-02,0.120938
7.3144e-02,0.119375
7.3176e-02,0.117188
7.3208e-02,0.118438
7.3240e-02,0.11875
7.3272e-02,0.11375
7.3304e-02,0.115938
7.3336e-02,0.116563
7.3368e-02,0.11375
7.3400e-02,0.11375
7.3432e-02,0.11625
7.3464e-02,0.12
7.3496e-02,0.120313
7.3528e-02,0.12125
7.3560e-02,0.116875
7.3592e-02,0.119063
7.3624e-02,0.11625
7.3656e-02,0.117188
7.3688e-02,0.119688
7.3720e-02,0.121875
7.3752e-02,0.12625
7.3784e-02,0.125
7.3816e-02,0.127188
7.3848e-02,0.130313
7.3880e-02,0.126875
7.3912e-02,0.11875
7.3944e-02,0.124688
7.3976e-02,0.119688
7.4008e-02,0.125313
7.4040e-02,0.125625
7.4072e-02,0.123125
7.4104e-02,0.119375
7.4136e-02,0.1225
7.4168e-02,0.119375
7.4200e-02,0.12125
7.4232e-02,0.118125
7.4264e-02,0.120938
7.4296e-02,0.125313
7.4328e-02,0.12
7.4360e-02,0.13125
7.4392e-02,0.134063
7.4424e-02,0.132188
7.4456e-02,0.124063
7.4488e-02,0.121875
7.4520e-02,0.125625
7.4552e-02,0.12125
7.4584e-02,0.120313
7.4616e-02,0.1225
7.4648e-02,0.12125
7.4680e-02,0.114688
7.4712e-02,0.1225
7.4744e-02,0.12125
7.4776e-02,0.122188
7.4808e-02,0.129688
7.4840e-02,0.129375
7.4872e-02,0.126563
7.4904e-02,0.130625
7.4936e-02,0.131875
7.4968e-02,0.139688
7.5000e-02,0.134063
7.5032e-02,0.131875
7.5064e-02,0.125625
7.5096e-02,0.136563
7.5128e-02,0.13125
7.5160e-02,0.13375
7.5192e-02,0.134063
